279,Doktor Tabea Trifftig
280,Beutelschneider-Bande
281,Edmund Eleganti
282,Ireyon
283,Superjux
284,Wuxwu
285,Der Wandler
286,Penny
287,Tante Knack
288,Nachbar Schurigel
289,Megamago
290,Uma
291,Detta von Duz
292,Fantomius
293,Freiherr Fedor von Feinsinn
294,Gräfin Esmeralda von Espenhain
295,Inspektor Kognak
296,Victor Vanille
297,Berry-B
298,Black-B
299,Jay-J
300,DoppelDuck
301,Gizmo
302,Kay-K
303,Liz
304,Poldi Pechmann
305,Oswald Peterton
306,Martina Ubersetzen
307,Destruktor
308,Dichterspion
309,Big Boy
310,Frosto
311,Great Ape
312,Jester
313,Reflektor
314,Super-Ts
315,Maskierter Maler
316,Darendorf Düsentrieb
317,Darius Düsentrieb
318,Kommissar Pinkus
319,Professor Delta
320,Lord Quackett
321,Doktor Dynamit
322,Hortensius Honigmaul
323,Humpty Dumpty
324,Miesmagier
325,Adele Pinkus
326,Hercule Pierrot
327,Hüterin der Herzen
328,Münstermännchen
329,Moby Duck
330,Karabiner Goof
331,Kairi
332,Nicky
333,Superalfons
334,Hund Tiger
335,Miss Nelly
